ZIP Code,ZIP Code Tabulation Area (ZCTA) Map,ZCTA UNS (/5),ZCTA UNS,Population Size,State,All-Cause Mortality,Associate Degree or Higher,Asthma,Below 200% Federal Poverty Level,Below Poverty Level,Broadband Access,Cervical,Chlamydia,Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage,Dental Visit,Diabetes,Drug Mortality,Foreign Born,Health Center Penetration,Health Center Penetration Total Population,Housing Stress,Life Expectancy,Healthy Food,Linguistic Isolation,Low Birthweight,No High School Diploma,No High School Diploma Age 25+,Vehicle Access,Non White,Obesity,Pap Smear Screening,Poor Mental Health,Poor Physical Health,Preterm Births,Preventable Hospital Stays,Single-Parent Household,Smoking,Under 5 Mortality,Unemployment,Uninsured,Violent Crime,All-Cause Mortality (Percentile),Associate Degree or Higher (Percentile),Asthma (Percentile),Below 200% Federal Poverty Level (Percentile),Below Poverty Level (Percentile),Broadband Access (Percentile),Cervical (Percentile),Chlamydia (Percentile),Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage (Percentile),Dental Visit (Percentile),Diabetes (Percentile),Drug Mortality,Foreign Born (Percentile),Health Center Penetration (Percentile),Health Center Penetration Total Population (Percentile),Housing Stress (Percentile),Life Expectancy (Percentile),Healthy Food (Percentile),Linguistic Isolation (Percentile),Low Birthweight (Percentile),No High School Diploma (Percentile),No High School Diploma Age 25+ (Percentile),Vehicle Access,Non White (Percentile),Obesity (Percentile),Pap Smear Screening (Percentile),Poor Mental Health (Percentile),Poor Physical Health (Percentile),Preterm Births (Percentile),Preventable Hospital Stays (Percentile),Single-Parent Household (Percentile),Smoking (Percentile),Under 5 Mortality (Percentile),Unemployment (Percentile),Uninsured (Percentile),Violent Crime (Percentile),
30731,30731,13,65.22,2323,GA,1090.00,0.37,10.20,0.41,0.25,0.89,80.19,206.62,88.70,52.95,13.60,36.99,0.12,0.13,0.06,0.30,74.20,0.05,0,0.11,0.14,0.16,0.03,0.10,36.71,73.07,17.31,15.31,0.11,3304.62,0.48,21.52,7.40,7.40,0.05,208.45,96.09,37.74,45.00,74.18,88.25,32.42,73.15,19.36,71.59,83.28,79.25,70.98,55.80,61.62,49.21,72.47,92.44,36.45,14.63,94.88,71.59,77.88,45.05,47.05,50.52,92.28,67.92,84.28,76.56,76.64,91.19,77.21,75.06,78.39,37.18,42.36,
36205,36205,19,93.36,868,AL,,0.30,11.29,0.56,0.44,0.70,79.17,545.00,91.20,53.75,14.95,28.18,0.12,0.06,0.03,0.25,73.61,0.09,0,0.10,0.17,0.17,0.16,-0.26,39.48,79.09,19.18,15.08,0.11,3571,0.88,20.30,8.51,26.30,0.17,756.07,,55.64,80.07,91.08,97.59,85.23,81.75,76.58,43.01,81.26,87.91,49.67,55.76,74.87,62.08,53.10,95.04,56.79,14.63,94.87,79.87,81.45,93.54,95.06,73.44,51.76,86.11,82.23,81.47,85.88,98.52,69.21,91.96,98.55,88.80,96.71,
36265,36265,16,77.72,19776,AL,1090.00,0.33,11.08,0.39,0.21,0.87,78.82,545.00,91.20,56.62,10.18,28.18,0.10,0.07,0.02,0.31,73.61,0.22,0.60,0.10,0.10,0.11,0.06,0,36.25,80.72,20.91,12.46,0.10,3571,0.28,17.90,8.51,5.80,0.10,756.07,96.09,48.56,74.74,70.87,83.18,40.08,84.15,76.58,43.01,72.69,35.26,49.67,65.08,74.28,65.47,76.35,95.04,88.11,41.72,94.87,55.03,62.83,66.09,79.68,46.68,25.38,94.64,51.71,48.29,85.88,70.84,50.26,91.96,66.40,68.97,96.71,
36511,36511,6,28.70,355,AL,,0.24,9.73,0.26,0.07,0.76,82.92,317.60,91.20,63.30,11.16,32.48,0.50,0.37,0.10,0.24,78.33,0.02,0,0.10,0.42,0.42,0,0.29,37.42,79.50,17.26,11.99,0.11,2843,,15.25,8.51,0,0,203.66,,73.24,27.92,40.53,32.67,76.45,38.14,46.14,43.01,46.38,50.02,60.08,0.52,34.47,36.37,49.38,48.38,16.95,14.63,94.87,98.69,98.48,8.21,12.02,56.71,44.53,67.04,44.67,69.40,54.74,,27.78,91.96,6.93,4.67,41.36,
36532,36532,7,34.92,35444,AL,790.00,0.58,9.20,0.19,0.08,0.88,87.39,317.60,91.20,71.68,11.11,32.48,0.23,0.07,0.01,0.25,78.33,0.06,1.20,0.10,0.06,0.06,0.04,0.23,35.32,83.20,14.00,10.71,0.10,2843,0.13,11.81,8.51,3.70,0.04,203.66,55.76,11.37,13.49,24.32,35.04,35.98,2.93,46.14,43.01,11.66,49.56,60.08,17.38,72.61,72.17,56.97,48.38,45.27,51.93,94.87,30.03,33.10,48.49,18.01,39.56,5.72,20.62,27.04,59.65,54.74,31.58,10.45,91.96,42.52,27.79,41.36,
36533,36532,7,34.92,35444,AL,790.00,0.58,9.20,0.19,0.08,0.88,87.39,317.60,91.20,71.68,11.11,32.48,0.23,0.07,0.01,0.25,78.33,0.06,1.20,0.10,0.06,0.06,0.04,0.23,35.32,83.20,14.00,10.71,0.10,2843,0.13,11.81,8.51,3.70,0.04,203.66,55.76,11.37,13.49,24.32,35.04,35.98,2.93,46.14,43.01,11.66,49.56,60.08,17.38,72.61,72.17,56.97,48.38,45.27,51.93,94.87,30.03,33.10,48.49,18.01,39.56,5.72,20.62,27.04,59.65,54.74,31.58,10.45,91.96,42.52,27.79,41.36,
36008,36008,0,,0,AL,850.00,,10.60,,,,83.40,577.00,91.20,60.50,11.90,16.52,,1.00,1.00,0.33,76.63,0.17,,0.10,,,,,40.70,,18.90,13.10,,3854,,19.40,8.51,,0,272.28,70.23,,59.47,,,,31.99,79.27,43.01,58.88,60.81,14.92,,6.61,1.36,81.06,72.87,80.27,,94.87,,,,,81.29,,84.06,61.03,,90.63,,62.59,91.96,,4.67,56.65,
36108,36108,18,88.24,15484,AL,940.00,0.21,13.15,0.64,0.38,0.57,80.96,1061.40,91.20,47.47,23.03,13.23,0.03,0.40,0.26,0.40,76.47,0.43,1.30,0.10,0.25,0.26,0.20,-0.52,45.64,76.60,21.91,18.71,0.16,3655,0.60,25.87,8.51,8.30,0.11,531.71,85.92,79.39,97.94,95.28,96.21,94.72,64.63,97.89,43.01,93.61,99.74,7.91,85.47,32.13,15.16,91.42,74.79,98.25,53.40,94.87,92.47,93.00,95.50,99.13,97.12,78.16,96.85,97.78,99.55,87.47,95.30,93.76,91.96,82.90,72.74,87.71,
32577,32577,8,40.57,4453,FL,940.00,0.43,8.90,0.23,0.14,0.88,80.60,651.40,90.70,59.89,10.90,38.77,0.19,0.65,0.15,0.18,74.89,0.05,5.40,0.09,0.08,0.08,0.03,0.09,33.70,79.02,15.60,12.20,0.12,3241,0.31,20.00,6.80,6.80,0.04,659.72,85.92,27.77,8.34,34.02,65.63,35.53,68.94,86.22,48.44,61.16,46.32,74.15,28.50,20.54,25.90,18.54,88.42,37.48,80.03,73.89,40.13,44.13,40.72,50.90,29.66,52.84,42.51,48.04,90.75,74.24,75.49,67.14,62.27,74.51,34.98,94.57,
32506,32506,14,69.75,37088,FL,870.00,0.34,9.30,0.37,0.15,0.87,77.60,651.40,90.70,54.79,10.90,38.77,0.09,0.40,0.15,0.32,74.89,0.13,4.30,0.09,0.13,0.13,0.06,0.01,34.41,78.66,16.70,12.50,0.13,3241,0.29,20.90,6.80,9.00,0.14,659.72,76.03,45.46,15.75,66.38,67.57,39.97,90.56,86.22,48.44,78.32,46.33,74.15,70.21,32.29,26.38,79.02,88.42,69.05,75.88,73.89,66.77,68.27,65.78,71.46,33.56,59.00,59.08,52.55,95.45,74.24,73.36,73.35,62.27,85.41,84.35,94.57,
32516,32506,14,69.75,37088,FL,870.00,0.34,9.30,0.37,0.15,0.87,77.60,651.40,90.70,54.79,10.90,38.77,0.09,0.40,0.15,0.32,74.89,0.13,4.30,0.09,0.13,0.13,0.06,0.01,34.41,78.66,16.70,12.50,0.13,3241,0.29,20.90,6.80,9.00,0.14,659.72,76.03,45.46,15.75,66.38,67.57,39.97,90.56,86.22,48.44,78.32,46.33,74.15,70.21,32.29,26.38,79.02,88.42,69.05,75.88,73.89,66.77,68.27,65.78,71.46,33.56,59.00,59.08,52.55,95.45,74.24,73.36,73.35,62.27,85.41,84.35,94.57,
32507,32507,13,66.04,33180,FL,940.00,0.42,9.08,0.36,0.14,0.84,78.20,651.40,90.70,56.90,10.25,38.77,0.15,0.33,0.12,0.31,74.89,0.18,1.40,0.09,0.10,0.09,0.08,0.09,33.70,78.95,16.41,11.83,0.13,3241,0.31,19.67,6.80,7.60,0.12,659.72,85.92,29.18,10.87,64.96,65.13,52.20,87.82,86.22,48.44,71.78,36.52,74.15,40.69,38.04,31.73,77.72,88.42,80.84,54.77,73.89,55.34,51.38,78.37,51.86,29.68,55.17,54.69,42.63,95.48,74.24,76.62,64.55,62.27,79.54,79.07,94.57,
36750,36750,10,50.92,2320,AL,990.00,0.16,10.79,0.38,0.17,0.79,81.11,336.05,91.20,52.46,14.28,31.64,0.17,1.00,0.39,0.21,74.61,0,0.10,0.10,0.16,0.14,0.02,0,44.94,80.99,20.18,15.29,0.13,3606.42,0.38,24.05,8.51,3.00,0.04,501.82,90.35,89.16,65.83,68.13,73.39,67.64,62.82,50.61,43.01,84.50,84.01,58.11,33.08,6.61,8.94,36.21,90.28,5.42,30.22,94.87,76.58,73.18,28.73,73.04,96.20,21.83,91.89,84.00,95.00,86.51,84.55,89.02,91.96,33.87,33.28,86.30,
36527,36527,5,23.13,17112,AL,770.00,0.61,9.22,0.11,0.04,0.91,87.54,317.60,91.20,72.00,9.44,32.48,0.28,0.21,0.02,0.18,78.33,0.07,1.70,0.10,0.05,0.02,0.04,0.32,35.18,84.36,14.67,9.86,0.10,2843,0.10,12.22,8.51,3.00,0.05,203.66,51.61,9.43,14.28,9.90,14.79,24.73,2.52,46.14,43.01,10.90,25.10,60.08,9.30,50.65,65.39,20.37,48.38,46.30,58.33,94.87,21.24,11.28,48.09,9.01,38.45,2.58,29.09,16.81,60.22,54.74,25.15,11.93,91.96,33.87,40.44,41.36,
36752,36752,14,70.34,989,AL,1040.00,0.43,11.60,0.42,0.19,0.61,83.50,963.40,91.20,52.20,19.00,10.25,0.11,0.42,0.17,0.30,72.14,0.18,0,0.10,0.03,0.03,0.08,-0.17,44.90,79.19,19.00,17.20,0.13,3619,0.30,23.70,8.51,4.20,0.16,671.02,93.85,28.23,86.41,76.53,78.56,93.01,30.81,96.83,43.01,85.09,98.15,3.17,58.39,30.94,22.68,73.50,98.11,81.89,14.63,94.87,12.63,16.11,79.34,92.09,96.13,50.32,84.83,94.32,95.53,86.67,74.88,87.70,91.96,48.76,87.74,94.80,
36749,36749,18,91.40,734,AL,880.00,0.09,10.97,0.68,0.37,0.63,83.59,681.12,91.20,55.96,14.63,15.05,0.04,0.16,0.11,0.24,75.15,0.22,0,0.10,0.36,0.34,0.21,-0.35,42.40,75.25,19.00,14.16,0.13,3946.04,0.41,20.72,8.51,26.70,0.23,506.79,76.91,95.50,71.68,96.34,96.06,92.28,29.58,87.97,43.01,74.79,86.11,11.58,83.96,57.61,33.39,48.25,86.84,87.77,14.63,94.87,97.48,96.84,95.69,97.11,89.52,85.30,84.80,73.59,96.82,91.88,87.36,72.21,91.96,98.59,95.05,86.69,
36758,36758,7,36.23,1323,AL,990.00,0.27,10.81,0.20,0.16,0.79,83.49,654.57,91.20,56.15,13.72,19.01,0.19,1.00,0.23,0.23,73.83,0.07,0,0.10,0.23,0.23,0,0.01,41.92,81.59,19.01,14.11,0.13,3910.9,0.29,20.91,8.51,1.90,0.01,690.67,90.35,65.00,67.36,26.91,70.40,69.13,30.97,86.44,43.01,74.19,80.12,22.44,27.16,6.61,17.12,44.59,94.15,46.96,14.63,94.87,90.01,89.74,8.21,71.76,87.53,16.23,84.98,73.17,96.15,91.56,73.05,73.39,91.96,23.21,11.53,95.19,
36785,36785,13,66.47,916,AL,1240.00,0.09,12.30,0.43,0.16,0.60,83.77,939.51,91.20,49.85,18.07,10.78,0.08,0.43,0.18,0.30,72.23,0.23,0,0.10,0.11,0.10,0.08,-0.35,46.34,78.08,20.00,16.32,0.15,3740.17,0.59,23.02,8.51,0.80,0.03,733.59,98.80,95.15,94.17,77.22,69.63,93.85,27.46,96.69,43.01,89.96,97.14,3.97,72.26,30.56,21.66,74.15,98.04,88.85,14.63,94.87,60.09,54.46,76.27,97.04,97.81,66.21,91.09,90.63,99.23,88.83,95.03,85.01,91.96,16.15,21.38,96.33,
36022,36022,10,48.80,15134,AL,980.00,0.37,10.40,0.21,0.05,0.91,84.79,563.67,91.20,64.43,9.25,15.10,0.17,0.05,0.01,0.20,76.37,0.07,0.50,0.10,0.07,0.06,0.04,0.15,38.15,84.05,18.59,11.62,0.12,3645.85,0.14,17.90,8.51,4.20,0.05,250.42,89.93,37.93,51.59,27.99,19.46,23.43,16.85,78.35,43.01,40.47,22.75,11.92,33.12,77.76,75.82,26.65,75.78,48.21,39.64,94.87,35.52,36.01,50.76,33.35,63.05,3.27,81.49,39.49,89.70,87.19,34.72,50.44,91.96,48.76,37.46,52.65,
36066,36066,9,44.61,21234,AL,880.00,0.53,9.83,0.23,0.09,0.93,85.27,575.25,91.20,67.07,9.50,16.33,0.20,0.08,0.02,0.23,76.59,0.05,1.90,0.10,0.06,0.07,0.04,0.11,36.77,83.61,16.98,10.74,0.12,3826.65,0.32,15.23,8.51,2.20,0.04,269.41,76.91,15.57,31.15,32.25,42.84,17.09,13.03,79.18,43.01,27.65,25.53,14.47,25.77,71.62,69.39,46.46,73.32,40.33,60.48,94.87,30.43,37.54,54.67,44.96,50.95,4.44,62.82,27.45,90.77,90.22,77.13,27.64,91.96,25.77,27.76,56.00,
36068,36066,9,44.61,21234,AL,880.00,0.53,9.83,0.23,0.09,0.93,85.27,575.25,91.20,67.07,9.50,16.33,0.20,0.08,0.02,0.23,76.59,0.05,1.90,0.10,0.06,0.07,0.04,0.11,36.77,83.61,16.98,10.74,0.12,3826.65,0.32,15.23,8.51,2.20,0.04,269.41,76.91,15.57,31.15,32.25,42.84,17.09,13.03,79.18,43.01,27.65,25.53,14.47,25.77,71.62,69.39,46.46,73.32,40.33,60.48,94.87,30.43,37.54,54.67,44.96,50.95,4.44,62.82,27.45,90.77,90.22,77.13,27.64,91.96,25.77,27.76,56.00,
36067,36067,14,70.75,27417,AL,850.00,0.31,10.65,0.36,0.17,0.85,83.36,577.00,91.20,60.16,12.11,16.52,0.16,0.10,0.03,0.28,76.63,0.18,0.50,0.10,0.13,0.13,0.05,0.01,40.93,81.53,18.94,13.21,0.12,3854,0.29,19.54,8.51,3.00,0.10,272.28,70.23,53.06,61.26,65.43,74.43,48.12,32.52,79.27,43.01,60.21,63.62,14.92,39.83,68.36,59.06,65.95,72.87,81.57,39.64,94.87,66.70,67.36,64.02,71.65,82.64,16.66,84.37,62.66,93.66,90.63,72.82,63.65,91.96,33.87,69.99,56.65,
36530,36530,13,63.38,6394,AL,750.00,0.29,10.01,0.30,0.12,0.88,83.77,317.60,91.20,62.36,12.84,32.48,0.13,0.08,0.03,0.22,78.33,0,2.10,0.10,0.15,0.15,0.04,0.12,38.86,80.84,17.34,13.73,0.10,2843,0.21,17.86,8.51,4.90,0.19,203.66,45.87,58.94,38.19,50.85,57.56,34.42,27.49,46.14,43.01,50.89,72.17,60.08,49.39,70.65,64.44,41.45,48.38,6.87,62.44,94.87,74.58,74.88,50.85,43.32,68.96,23.75,68.16,68.92,49.89,54.74,56.03,49.94,91.96,57.14,92.16,41.36,
36480,36480,14,68.99,1669,AL,790.00,0.29,11.00,0.30,0.23,0.60,81.50,661.60,91.20,56.30,16.50,18.57,0.11,0.17,0.05,0.22,75.21,0.23,0.50,0.10,0.05,0.05,0.06,-0.02,42.50,80.80,19.60,16.70,0.12,3121,0.22,23.50,8.51,10.90,0.07,492.31,55.76,59.14,73.00,50.68,86.37,93.75,57.95,86.91,43.01,73.70,93.91,20.06,58.49,56.77,51.52,37.94,86.56,88.69,39.64,94.87,23.14,28.55,68.29,82.28,89.89,24.28,88.97,92.34,92.86,68.80,59.03,86.90,91.96,90.14,53.53,85.83,
36091,36091,15,77.25,3670,AL,810.00,0.18,10.40,0.42,0.22,0.69,82.03,361.22,91.20,56.83,12.12,29.98,0.10,0.22,0.09,0.16,74.83,0.01,2.30,0.10,0.20,0.21,0.08,0.06,42.13,80.40,19.26,13.98,0.12,3618.87,0.25,21.70,8.51,12.60,0.20,481.51,62.21,86.03,51.73,75.57,84.72,87.06,50.85,55.14,43.01,71.99,63.70,54.15,62.85,48.80,36.99,11.45,88.86,15.25,64.10,94.87,86.31,88.24,78.26,61.37,88.44,29.86,86.75,71.50,85.84,86.66,65.18,78.23,91.96,92.75,93.21,84.47,
32568,32568,10,48.07,3269,FL,970.00,0.37,8.90,0.23,0.06,0.74,80.36,651.40,90.70,59.07,11.21,38.77,0.19,0.49,0.11,0.18,74.89,0.05,0,0.09,0.10,0.09,0.03,0.17,33.70,80.07,15.72,12.52,0.13,3241,0.07,20.31,6.80,5.50,0.17,659.72,89.07,38.14,8.78,34.17,27.13,80.08,71.35,86.22,48.44,64.25,51.07,74.15,28.10,27.06,32.41,19.07,88.42,39.24,14.63,73.89,54.00,52.30,40.43,30.29,29.77,35.01,44.33,52.79,94.64,74.24,18.05,69.41,62.27,63.49,89.87,94.57,
32533,32533,8,38.65,29363,FL,940.00,0.40,8.61,0.22,0.07,0.90,81.85,651.40,90.70,63.18,9.45,38.77,0.19,0.50,0.11,0.19,74.89,0.14,0.90,0.09,0.08,0.08,0.03,0.17,32.25,80.37,15.02,10.56,0.13,3241,0.23,17.59,6.80,5.00,0.07,659.72,85.92,32.58,5.50,30.16,32.45,26.75,53.33,86.22,48.44,47.07,25.16,74.15,26.56,26.16,33.58,21.26,88.42,71.97,47.38,73.89,45.33,43.89,42.80,29.32,23.10,30.39,34.13,25.02,95.23,74.24,59.64,47.47,62.27,58.31,55.04,94.57,
32560,32533,8,38.65,29363,FL,940.00,0.40,8.61,0.22,0.07,0.90,81.85,651.40,90.70,63.18,9.45,38.77,0.19,0.50,0.11,0.19,74.89,0.14,0.90,0.09,0.08,0.08,0.03,0.17,32.25,80.37,15.02,10.56,0.13,3241,0.23,17.59,6.80,5.00,0.07,659.72,85.92,32.58,5.50,30.16,32.45,26.75,53.33,86.22,48.44,47.07,25.16,74.15,26.56,26.16,33.58,21.26,88.42,71.97,47.38,73.89,45.33,43.89,42.80,29.32,23.10,30.39,34.13,25.02,95.23,74.24,59.64,47.47,62.27,58.31,55.04,94.57,
32521,32507,13,66.04,33180,FL,940.00,0.42,9.08,0.36,0.14,0.84,78.20,651.40,90.70,56.90,10.25,38.77,0.15,0.33,0.12,0.31,74.89,0.18,1.40,0.09,0.10,0.09,0.08,0.09,33.70,78.95,16.41,11.83,0.13,3241,0.31,19.67,6.80,7.60,0.12,659.72,85.92,29.18,10.87,64.96,65.13,52.20,87.82,86.22,48.44,71.78,36.52,74.15,40.69,38.04,31.73,77.72,88.42,80.84,54.77,73.89,55.34,51.38,78.37,51.86,29.68,55.17,54.69,42.63,95.48,74.24,76.62,64.55,62.27,79.54,79.07,94.57,
32526,32526,10,50.62,38979,FL,920.00,0.37,8.80,0.28,0.10,0.89,79.80,651.40,90.70,60.27,9.91,38.77,0.14,0.45,0.12,0.24,74.89,0.12,2.50,0.09,0.09,0.08,0.03,0.08,32.82,80.05,15.70,11.11,0.13,3241,0.30,18.51,6.80,3.90,0.09,659.72,83.14,38.08,7.48,45.17,49.05,31.19,76.67,86.22,48.44,59.79,31.54,74.15,45.07,28.94,30.17,50.72,88.42,68.74,65.69,73.89,46.40,43.34,39.59,53.91,25.74,35.26,44.08,32.33,95.38,74.24,73.84,55.79,62.27,45.03,65.91,94.57,
36703,36703,19,95.51,12251,AL,1190.00,0.23,12.81,0.60,0.26,0.69,81.61,862.53,91.20,44.20,19.64,12.49,0.05,0.12,0.07,0.31,72.57,0.04,0.80,0.10,0.16,0.16,0.18,-0.41,46.57,78.23,21.85,17.62,0.15,4106.41,0.67,25.15,8.51,7.10,0.14,915.40,98.35,75.82,96.91,93.45,90.04,87.11,56.48,95.07,43.01,96.96,98.63,6.58,80.84,63.91,43.43,76.84,97.57,33.43,45.61,94.87,76.97,78.89,94.60,98.10,98.00,64.15,96.74,95.59,99.05,94.14,96.63,92.19,91.96,76.49,82.68,98.18,
36051,36051,11,57.33,3080,AL,,0.17,10.22,0.22,0.14,0.74,84.05,531.76,91.20,62.74,10.96,18.84,0.07,0.18,0.04,0.18,76.23,0.01,1.00,0.10,0.10,0.11,0.02,-0.07,39.49,83.73,18.11,12.23,0.12,3767.46,0,18.37,8.51,2.50,0.15,308.59,,87.47,45.78,31.52,65.76,79.53,24.07,74.90,43.01,49.14,46.92,20.90,74.27,55.23,56.81,17.82,77.51,8.85,49.00,94.87,53.37,59.58,35.29,86.45,73.53,4.11,77.18,48.43,94.10,89.14,5.03,54.40,91.96,28.62,85.56,62.23,
36525,36525,14,70.91,2335,AL,960.00,0.28,10.50,0.42,0.21,0.81,82.92,734.70,91.20,58.71,12.71,28.24,0.13,0.16,0.07,0.20,75.38,0.27,0.40,0.10,0.15,0.14,0,0.12,38.67,81.25,20.05,14.34,0.14,3330,0.35,20.62,8.51,10.00,0.09,548.15,88.65,62.10,54.95,75.69,83.49,61.23,38.19,90.27,43.01,65.49,70.88,49.91,50.23,57.83,45.09,26.42,85.15,92.45,37.44,94.87,75.55,73.21,17.35,41.06,67.41,19.11,91.33,75.46,97.99,77.60,81.34,71.50,91.96,88.28,64.71,88.80,
36526,36526,8,39.58,34298,AL,790.00,0.50,9.78,0.23,0.07,0.95,86.43,317.60,91.20,67.93,10.81,32.48,0.19,0.10,0.02,0.23,78.33,0.16,1.30,0.10,0.05,0.04,0.01,0.14,37.72,83.89,16.03,10.89,0.10,2843,0.18,13.74,8.51,2.20,0.06,203.66,55.76,18.24,28.51,33.29,33.29,10.65,6.28,46.14,43.01,23.82,44.83,60.08,27.09,68.04,66.24,44.57,48.38,78.45,53.40,94.87,23.15,23.51,20.28,37.69,59.36,3.64,48.90,29.28,66.17,54.74,45.62,18.63,91.96,25.77,46.84,41.36,
36503,36503,0,,0,AL,1090.00,0.01,11.20,,,,80.10,607.60,91.20,45.20,16.00,53.42,0,1.00,0,0.19,73.35,0.05,1.20,0.10,0.44,0.45,,,47.40,,20.30,16.20,0.14,4192,,25.30,8.51,,0,446.25,96.09,97.78,78.46,,,,73.96,82.64,43.01,96.10,92.40,90.92,91.78,6.61,91.23,22.91,95.95,38.16,51.93,94.87,98.86,98.81,,,98.62,,92.47,90.04,97.89,94.92,,92.56,91.96,,4.67,80.89,
32512,32512,0,,0,FL,940.00,,9.22,,,,78.07,651.40,90.70,55.78,10.73,38.77,,1.00,1.00,0.25,74.89,0.14,,0.09,,,,,34.23,,16.53,12.29,,3241,,20.43,6.80,,0,659.72,85.92,,14.18,,,,88.43,86.22,48.44,75.35,43.76,74.15,,6.61,1.36,54.83,88.42,73.41,,73.89,,,,,32.54,,56.48,49.00,,74.24,,70.20,62.27,,4.67,94.57,
36006,36006,12,61.21,1685,AL,920.00,0.25,10.34,0.42,0.19,0.91,82.68,510.66,91.20,58.43,12.95,20.59,0.16,0.22,0.09,0.27,76.08,0.23,0,0.10,0.09,0.09,0,0.14,41.13,81.77,18.84,14.21,0.12,3785.15,0.07,20.82,8.51,1.60,0.17,335.88,83.14,69.02,50.05,75.25,79.83,22.35,41.99,72.62,43.01,66.61,73.31,26.75,37.14,49.20,37.55,63.00,78.99,88.89,14.63,94.87,49.54,53.79,16.50,35.39,83.67,14.81,83.59,74.14,86.38,89.52,17.34,72.89,91.96,20.77,88.46,66.94,
36502,36502,20,98.04,15128,AL,1090.00,0.17,11.18,0.53,0.25,0.68,80.24,603.30,91.20,45.85,15.97,51.97,0.08,0.07,0.03,0.26,73.50,0.06,0.90,0.10,0.17,0.17,0.07,-0.22,47.11,78.38,20.22,16.17,0.13,4146.42,0.55,25.11,8.51,8.60,0.13,442.60,96.09,87.33,77.47,88.97,88.67,87.73,72.59,82.34,43.01,95.42,92.29,89.88,72.37,73.60,59.52,58.71,95.44,41.07,47.38,94.87,79.31,79.84,75.82,93.95,98.41,62.59,92.14,89.86,96.55,94.29,94.01,92.09,91.96,84.03,81.60,80.63,
36504,36502,20,98.04,15128,AL,1090.00,0.17,11.18,0.53,0.25,0.68,80.24,603.30,91.20,45.85,15.97,51.97,0.08,0.07,0.03,0.26,73.50,0.06,0.90,0.10,0.17,0.17,0.07,-0.22,47.11,78.38,20.22,16.17,0.13,4146.42,0.55,25.11,8.51,8.60,0.13,442.60,96.09,87.33,77.47,88.97,88.67,87.73,72.59,82.34,43.01,95.42,92.29,89.88,72.37,73.60,59.52,58.71,95.44,41.07,47.38,94.87,79.31,79.84,75.82,93.95,98.41,62.59,92.14,89.86,96.55,94.29,94.01,92.09,91.96,84.03,81.60,80.63,
36513,36513,7,34.19,298,AL,890.00,0.21,12.28,0.24,0,0.33,82.52,507.91,91.20,48.60,19.15,17.38,0,1.00,0.53,0.13,74.98,0.09,0,0.10,0,0,0,-0.26,46.55,79.50,21.10,17.56,0.15,2931.65,0,25.97,8.51,0,0,306.09,78.59,80.61,93.95,36.22,2.63,98.72,44.04,72.32,43.01,91.88,98.35,17.26,91.78,6.61,5.74,3.81,87.81,57.87,14.63,94.87,2.73,3.07,8.21,95.11,97.99,44.53,95.17,95.41,99.46,59.11,5.03,93.93,91.96,6.93,4.67,61.97,
36054,36054,15,74.43,15304,AL,910.00,0.35,10.72,0.37,0.12,0.82,84.08,556.83,91.20,60.59,11.99,14.33,0.13,0.08,0.03,0.30,76.23,0.16,2.10,0.10,0.11,0.11,0.07,-0.02,40.56,80.95,18.97,12.62,0.12,3534.08,0.34,18.50,8.51,4.90,0.10,238.87,81.70,42.24,64.35,67.24,54.84,57.20,23.73,77.96,43.01,58.58,61.97,10.27,50.87,71.38,61.79,74.25,77.55,78.67,62.44,94.87,59.87,59.91,71.94,81.67,80.44,22.34,84.59,54.40,94.47,84.49,79.77,55.53,91.96,57.14,68.93,50.27,
36003,36003,18,90.42,2397,AL,910.00,0.18,11.99,0.53,0.20,0.46,82.01,577.00,91.20,50.18,18.25,16.52,0.09,0.11,0.06,0.36,76.63,0.41,0,0.10,0.23,0.22,0.09,-0.26,47.64,77.20,20.19,16.57,0.14,3854,0.38,23.86,8.51,7.50,0.09,272.28,81.70,85.01,91.37,88.79,82.05,97.46,51.08,79.27,43.01,89.28,97.40,14.92,68.70,65.72,48.03,86.79,72.87,97.85,14.63,94.87,90.07,89.56,81.82,95.01,98.72,74.10,91.94,91.82,98.35,90.63,84.55,88.30,91.96,78.99,67.72,56.65,
36507,36507,14,69.40,19573,AL,780.00,0.27,10.68,0.40,0.15,0.74,83.47,317.60,91.20,59.63,12.75,32.48,0.11,0.17,0.06,0.19,78.33,0.12,1.00,0.10,0.17,0.18,0.05,0,40.43,80.56,18.75,13.48,0.11,2843,0.22,18.68,8.51,5.80,0.12,203.66,54.38,64.82,61.73,72.87,68.66,80.32,31.28,46.14,43.01,62.01,71.17,60.08,58.87,56.62,46.38,23.73,48.38,67.90,49.00,94.87,80.82,81.91,59.03,79.58,79.75,27.49,82.83,65.81,73.49,54.74,56.78,56.99,91.96,66.40,79.12,41.36,
